calculation_id,application_id,calculation_name,input_fields,formula_version,result,units,calculated_at,policy_context,expected_interpretation
APP-000020-CALC-16,APP-000020,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,6192.44,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000020-CALC-17,APP-000020,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,4.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000020-CALC-18,APP-000020,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000020-CALC-19,APP-000020,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000020-CALC-20,APP-000020,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.2500,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000020-CALC-21,APP-000020,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,4.84,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000020-CALC-22,APP-000020,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,698,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000021-CALC-01,APP-000021,gross_monthly_income,income.annual_amount,v1.0.0,5791.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000021-CALC-02,APP-000021,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,5791.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000021-CALC-03,APP-000021,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,1621.22,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000021-CALC-04,APP-000021,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,1737.50,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000021-CALC-05,APP-000021,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2799,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000021-CALC-06,APP-000021,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3000,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000021-CALC-07,APP-000021,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,4054.17,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000021-CALC-08,APP-000021,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,1.0000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000021-CALC-09,APP-000021,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,1.0000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000021-CALC-10,APP-000021,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,1.0000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000021-CALC-11,APP-000021,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000021-CALC-12,APP-000021,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.0000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000021-CALC-13,APP-000021,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,3512.89,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000021-CALC-14,APP-000021,funds_to_close_available,assets.eligible_close_amount,v1.0.0,8700.79,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000021-CALC-15,APP-000021,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000021-CALC-16,APP-000021,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,6484.88,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000021-CALC-17,APP-000021,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,4.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000021-CALC-18,APP-000021,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000021-CALC-19,APP-000021,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000021-CALC-20,APP-000021,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.1905,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000021-CALC-21,APP-000021,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.02,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000021-CALC-22,APP-000021,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,704,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000022-CALC-01,APP-000022,gross_monthly_income,income.annual_amount,v1.0.0,11491.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000022-CALC-02,APP-000022,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,11491.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000022-CALC-03,APP-000022,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3332.87,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000022-CALC-04,APP-000022,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4022.08,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000022-CALC-05,APP-000022,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2900,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000022-CALC-06,APP-000022,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3500,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000022-CALC-07,APP-000022,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,7469.59,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000022-CALC-08,APP-000022,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7800,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000022-CALC-09,APP-000022,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7800,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000022-CALC-10,APP-000022,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7800,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000022-CALC-11,APP-000022,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,0,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000022-CALC-12,APP-000022,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000022-CALC-13,APP-000022,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,10168.29,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000022-CALC-14,APP-000022,funds_to_close_available,assets.eligible_close_amount,v1.0.0,26166.07,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000022-CALC-15,APP-000022,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000022-CALC-16,APP-000022,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,19997.22,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000022-CALC-17,APP-000022,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,6.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000022-CALC-18,APP-000022,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000022-CALC-19,APP-000022,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000022-CALC-20,APP-000022,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000022-CALC-21,APP-000022,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.77,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000022-CALC-22,APP-000022,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,738,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000023-CALC-01,APP-000023,gross_monthly_income,income.annual_amount,v1.0.0,8950.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000023-CALC-02,APP-000023,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,8950.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000023-CALC-03,APP-000023,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2595.80,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000023-CALC-04,APP-000023,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3222.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000023-CALC-05,APP-000023,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2900,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000023-CALC-06,APP-000023,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3600,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000023-CALC-07,APP-000023,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5728.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000023-CALC-08,APP-000023,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7400,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000023-CALC-09,APP-000023,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7400,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000023-CALC-10,APP-000023,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.7400,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000023-CALC-11,APP-000023,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,0,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000023-CALC-12,APP-000023,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000023-CALC-13,APP-000023,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000023-CALC-14,APP-000023,funds_to_close_available,assets.eligible_close_amount,v1.0.0,16613.12,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000023-CALC-15,APP-000023,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000023-CALC-16,APP-000023,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,20766.40,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000023-CALC-17,APP-000023,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,8.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000023-CALC-18,APP-000023,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000023-CALC-19,APP-000023,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000023-CALC-20,APP-000023,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000023-CALC-21,APP-000023,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.09,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000023-CALC-22,APP-000023,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,724,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000024-CALC-01,APP-000024,gross_monthly_income,income.annual_amount,v1.0.0,10258.33,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000024-CALC-02,APP-000024,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,10258.33,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000024-CALC-03,APP-000024,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2974.86,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000024-CALC-04,APP-000024,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3385.25,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000024-CALC-05,APP-000024,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2900,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
